50422981,79.8748902,6.8177038
50422990,79.8674039,6.8325654
50422994,79.8658922,6.8513543
60796641,79.8661687,6.9095744
60796643,79.8718756,6.9094372
60796645,79.8768006,6.9093214
60796648,79.8735096,6.9055931
60796691,79.8727632,6.897361
60796694,79.871973,6.8970407
60796710,79.8709911,6.8942231
60796713,79.8698956,6.8928507
60796723,79.8706785,6.8939122
60796731,79.8684202,6.8914588
60796740,79.8671649,6.8914595
60796743,79.8653427,6.89057
60796751,79.8644151,6.8904705
60796767,79.8612307,6.8872639
60796774,79.862903,6.8877677
60796779,79.8616799,6.8873923
60797012,79.860041,6.8789741
60797020,79.8594086,6.8808924
60797037,79.8619215,6.8719329
60797043,79.8617304,6.8729682
60797047,79.8625415,6.8685626
60797056,79.863849,6.8624205
60797340,79.8635716,6.8637897
60797349,79.8634521,6.864334
60797372,79.8641275,6.8611515
60797422,79.8652974,6.8560509
60797426,79.8657266,6.8537288
60797432,79.8660649,6.8513638
60797439,79.866065,6.8475213
60797501,79.8658625,6.9091263
60798009,79.8809036,6.8127678
60798012,79.8867514,6.8045981
60798033,79.8770052,6.8497249
60798037,79.8611248,6.8831916
61802472,79.8782018,6.9437919
61802550,79.8784723,6.9503707
61802647,79.8664872,6.8719104
61802753,79.8607771,6.9093155
62782832,79.8561447,6.9119194
62783063,79.877158,6.8970051
91030247,79.8423036,6.9313405
91030299,79.8420712,6.9313281
91030442,79.8427984,6.9314707
91031133,79.8499246,6.9341729
91031157,79.851246,6.9344304
91031171,79.8525411,6.9348546
91031254,79.8537027,6.9349914
91031361,79.8523695,6.9354215
91031378,79.8522046,6.9361059
91031387,79.8519443,6.9372115
91031389,79.8517489,6.9379582
91031394,79.8515583,6.9386858
91031400,79.8513311,6.9390103
91031409,79.8505318,6.9383393
91031447,79.8495594,6.9377012
91031535,79.849626,6.9361795
91031604,79.8496693,6.9358868
91031618,79.8509437,6.9356802
91031658,79.8510862,6.9349369
91031676,79.8533569,6.9356994
91031698,79.8533792,6.9364386
91031708,79.853916,6.9364171
91031732,79.8508339,6.936697
91031740,79.8507357,6.9374506
91031741,79.8506501,6.9381051
91031742,79.849759,6.9352817
91031758,79.8534327,6.9378896
91031762,79.854183,6.9365185
91031771,79.8567445,6.9386981
91031788,79.8607082,6.9366271
91031875,79.862564,6.932854
91032431,79.8567582,6.9395718
91170617,79.8498698,6.9345363
127657253,79.8621213,6.9210263
127657312,79.8614392,6.9187334
127657322,79.8685945,6.8909537
127657418,79.8705602,6.8882255
127657445,79.8709963,6.8864463
127657584,79.8690207,6.8863378
127657770,79.8648462,6.9135667
127657790,79.8649063,6.915367
127658045,79.8679056,6.9166752
127658062,79.8688744,6.9164714
127658071,79.874386,6.9152796
127658086,79.8712972,6.9185408
127658263,79.8695903,6.9203054
127658282,79.8695619,6.9146693
127658294,79.8709443,6.9115332
127658312,79.8565775,6.8904453
127658560,79.853267,6.9068128
127658568,79.8540581,6.9044214
127658585,79.8543716,6.9034737
127658599,79.8548106,6.9021432
127658727,79.8670263,6.8941787
127658816,79.8554422,6.9166112
127658870,79.8530074,6.9211804
127659196,79.8485771,6.9286979
127659219,79.848666,6.9287788
127660840,79.8712801,6.8790407
127660871,79.8745395,6.8786948
127660889,79.8794058,6.8775189
127660923,79.8820071,6.8735434
129607365,80.0917694,6.8421163
129607384,80.0918404,6.8429118
129607626,80.0894192,6.8547472
129609909,80.1343685,6.9406358
129609969,80.1209207,6.9335039
129610044,80.0874153,6.9031208
129615609,80.0094507,6.844917
129615686,80.0031116,6.8412318
129615813,79.9377127,6.8455762
129615869,79.9197365,6.8518943
129615924,79.901464,6.8629963
129615942,79.8966164,6.8651737
129616067,79.8695224,6.8799225
129616081,79.8693945,6.879149
129616088,79.869836,6.8768069
129616107,79.8702335,6.8757887
129616108,79.8703281,6.8755048
129616156,79.8724064,6.8738994
129616162,79.8726282,6.8738686
129616241,79.8772044,6.8707849
129616314,79.8774107,6.8671802
129616333,79.8773087,6.8665027
129616344,79.8796729,6.8662203
129616354,79.8801127,6.8655481
129616390,79.8811995,6.8634602
129616399,79.8807517,6.8630239
129672903,79.8761666,6.8665261
130019052,79.8466052,6.9210267
150994675,79.8785244,6.8545197
150994680,79.8777715,6.8520819
150994682,79.8777163,6.8514406
150994684,79.877783,6.8506224
150994688,79.8776335,6.8496598
150994692,79.8804521,6.8630805
150994711,79.8780689,6.8590957
150994721,79.8660487,6.8490358
150994722,79.8670829,6.8414574
150994735,79.8657208,6.8352708
150994747,79.8673557,6.8339529
150994755,79.86468,6.8323897
150994763,79.8643398,6.8316297
150994801,79.8720379,6.8502961
191792522,79.8544153,6.8969852
191792698,79.858179,6.8850145
191792788,79.8565158,6.8906077
191792843,79.8540494,6.8901511
191792898,79.8554302,6.8938955
191793073,79.853357,6.8932337
191793257,79.855229,6.8945032
191793734,79.8517749,6.9050879
191794675,79.8465477,6.9212061
191794735,79.8464283,6.9211449
191799460,79.8464377,6.92104
191799826,79.8520177,6.9120385
191799833,79.8538044,6.9051883
191799878,79.8551888,6.9010034
191812187,79.8556821,6.8995123
191812613,79.8592026,6.8923938
191812778,79.8558759,6.8925495
191813007,79.8519328,6.9046013
191813067,79.8511175,6.9070912
191813176,79.8530041,6.9075638
191813259,79.8507842,6.9081053
191814043,79.8771259,6.8942518
191814403,79.876609,6.8890878
191815063,79.8793214,6.8973513
191816344,79.8696131,6.8809418
191816795,79.8589998,6.9060062
198851536,79.880656,6.8188121
206592950,79.8561467,6.9212376
206593599,79.8455024,6.920704
206594222,79.8653561,6.8766029
206594393,79.8659867,6.8766716
206594514,79.8725688,6.8785604
206594633,79.8727152,6.8785846
206594995,79.8721336,6.852379
206595206,79.8702338,6.8578952
206595246,79.8734886,6.8549509
206595326,79.8681551,6.8591894
206595351,79.8676938,6.8596155
206595463,79.8644012,6.8599011
206595498,79.8668811,6.8600736
206595627,79.8759122,6.9114107
206597229,79.8852546,6.8313386
206597400,79.8854764,6.8483661
206597774,79.8669459,6.8928049
206597820,79.885248,6.8295737
206598008,79.8855502,6.8503971
206598048,79.8850597,6.8513314
208540781,79.8588313,6.9105102
208540790,79.8609459,6.9189796
208540813,79.8601177,6.9174752
208540975,79.9261583,6.8428418
208541023,79.9212867,6.842644
208541030,79.9259184,6.8445511
208541043,79.9146766,6.843583
208541160,79.8955691,6.8400249
208541191,79.8903915,6.8452179
208541195,79.8791642,6.8498933
208541203,79.8802223,6.8506223
208541255,79.8811421,6.8516219
208541315,79.8872157,6.8643734
208541321,79.888884,6.8612742
208541351,79.8897241,6.8607295
208541366,79.8907193,6.8585898
208541394,79.8857481,6.8679297
208541411,79.8854723,6.8657758
208541425,79.8846589,6.8670693
240360965,79.9265498,6.8471934
240361006,79.9153957,6.8455734
240361035,79.9193577,6.8491556
240361040,79.9198142,6.8500031
240362368,79.9280755,6.8570655
240362369,79.9282946,6.8575916
240362373,79.9294169,6.8616689
240362378,79.9312238,6.8668374
240362379,79.9266962,6.8769285
240362404,79.9282347,6.89293
240362408,79.9294239,6.895574
240362409,79.9295373,6.896378
240362413,79.9305232,6.894145
240378550,79.8716609,6.946595
240378551,79.8710717,6.9470269
240378558,79.8747585,6.9537492
240378561,79.8758633,6.9587631
245519774,80.0932252,6.839938
248608270,79.8668993,6.9116597
248608277,79.8736905,6.8930231
248608284,79.8665149,6.8882632
248608286,79.8470079,6.9363195
250730970,79.9278336,6.8910003
250730995,79.9023273,6.9066065
250731003,79.8969966,6.9093985
250731005,79.8949587,6.9060283
250731031,79.886841,6.8828721
250731036,79.8907511,6.8784819
250731057,79.8913865,6.8734714
250731133,79.8950169,6.8710925
250731298,79.8996694,6.8460176
250734529,79.9353436,6.876382
250734539,79.9318204,6.8881775
250734542,79.9301522,6.888676
250734840,79.8946902,6.8513943
250734844,79.8976863,6.8486637
252537359,79.9838,6.7831856
252537362,79.9809541,6.7839222
252537407,79.9648844,6.8383596
252537410,79.964719,6.8329366
252537420,79.9692413,6.8201661
252537423,79.9703898,6.8188454
252537426,79.970777,6.8169029
252537438,79.9760508,6.8106274
252537439,79.976413,6.8100289
252537442,79.9772245,6.8091171
252537443,79.9779265,6.8089112
252537444,79.9787046,6.8085904
252537796,79.8916546,6.8741875
252537799,79.8927897,6.8768809
252537800,79.8929505,6.8771505
252537806,79.8788926,6.8912265
252537807,79.8797132,6.8906298
252537808,79.8801837,6.8900579
252537811,79.8824315,6.8882537
252537820,79.9767564,6.8089709
252537822,79.9759883,6.8085795
252537823,79.9795007,6.8067333
252537825,79.9782431,6.8053961
252537863,79.9783739,6.7844446
252537942,79.8918873,6.8779718
252537953,79.8995787,6.8756731
252537956,79.8980641,6.8745817
252537958,79.8969976,6.8745248
252537964,79.8943041,6.8755357
252537994,79.9191028,6.8526141
252537996,79.9179947,6.8550336
252538015,79.904864,6.8727966
252542039,79.9763009,6.8290615
252542051,79.9801525,6.8212451
252542053,79.9810039,6.819487
252542055,79.9823882,6.8167175
252542063,79.9841372,6.8110019
252542066,79.9863109,6.8102198
252542077,79.9955648,6.8099115
252542079,79.996434,6.8078299
252542085,80.0011113,6.7995993
252542111,80.0245493,6.8017559
252542121,80.0324137,6.8009645
252542262,79.8851858,6.8825282
252542307,79.8571504,6.9188457
252542765,79.9768314,6.78435
252542770,79.9698097,6.7867621
252542771,79.9679943,6.7858681
252542773,79.9648158,6.7870801
252542791,79.9293362,6.7981308
252542792,79.9275082,6.7985483
252542794,79.9239695,6.8004636
252542795,79.9215636,6.8032658
252542797,79.9214599,6.805397
252542805,79.9124813,6.8266444
252677290,79.9478311,6.7591365
252677302,79.9438533,6.7767317
252677313,79.9414599,6.7907148
252677315,79.940945,6.7930883
253022193,79.8637868,6.8944652
253022194,79.8636732,6.894928
253022302,79.8769995,6.8942552
253022345,79.8760477,6.8831517
253022446,79.8783146,6.9438374
253022456,79.8786058,6.9506406
253022458,79.879015,6.9509612
253022586,79.877557,6.9148175
253026147,79.8537758,6.9120105
253026160,79.8630903,6.866048
253026176,79.8591319,6.866944
253026223,79.8527058,6.8951122
253720816,79.9626247,6.8311117
253720821,79.9627824,6.8314878
253720837,79.9604177,6.8330675
253720873,79.9621238,6.8302547
253720958,79.957792,6.8445038
253720968,79.9558287,6.8451093
253721003,79.9494242,6.8467695
253721036,79.9484078,6.8490278
253721615,79.9454885,6.8558618
253721633,79.9383193,6.8724325
253721635,79.9379083,6.8732253
253727369,79.9069763,6.8562885
253727417,79.9055775,6.851739
253727418,79.9060047,6.850841
253727426,79.9071957,6.8476146
253727449,79.9035931,6.8514544
253727457,79.9037857,6.8502923
253727518,79.9004937,6.8490968
253727532,79.8801884,6.895569
253727545,79.8805364,6.8943875
254029900,79.9116562,6.9040995
254029969,79.9530946,6.8461043
254029981,80.0352872,6.8147717
254029983,80.0339533,6.8182352
254029988,80.0309104,6.823421
254029992,80.0271501,6.8276524
254029995,80.0252495,6.8290445
254030012,80.0241039,6.8378125
254033158,79.8895787,6.8952178
254365231,79.9253037,6.7998456
254365232,79.9277633,6.7990594
254365235,79.9715091,6.784514
255027008,79.9659983,6.8141549
255027015,79.9676557,6.8187336
255027016,79.9677054,6.8196552
255027018,79.9678136,6.8201283
255027053,79.9594097,6.8315037
255027064,79.9617276,6.829566
255040405,79.8467406,6.9321274
255179552,79.9100876,6.867539
255179558,79.9110913,6.8688982
255179566,79.9136871,6.8717598
255179580,79.9187692,6.8752484
255179593,79.9218692,6.8789297
255179600,79.9249951,6.8777217
255179639,79.9261347,6.8770464
255258029,79.8492319,6.9369979
255361132,79.8647348,6.9139776
255634153,79.9196399,6.8004898
255634155,79.9192863,6.799665
255636124,79.8886147,6.884347
255636127,79.8892594,6.8867547
255636128,79.8893054,6.8871202
255636130,79.8895413,6.8890258
255671532,79.8550992,6.917021
255671550,79.8563226,6.9190821
256180511,79.9221317,6.8015365
256180516,79.9123127,6.8276744
256542336,79.9234541,6.8025305
256542340,79.9231411,6.80304
256664048,79.895172,6.8613377
256664055,79.8961677,6.8642166
256823914,80.0416962,6.8066282
256823943,79.9223575,6.8974803
256823950,79.9214232,6.9001833
256823957,79.9195159,6.9021994
256881005,79.8839681,6.867902
256881006,79.8838067,6.8680815
256881016,79.8801808,6.8695104
256881018,79.8791032,6.8700694
257673145,79.9307658,6.7973599
257673162,79.9353665,6.8016606
257673165,79.9361072,6.802212
257673212,79.9498596,6.8062047
257673263,79.960238,6.8171974
257673281,79.9607637,6.8222951
257673283,79.9606764,6.8237156
257673296,79.9595639,6.8312731
257673300,79.9563276,6.8394951
257869842,79.97455,6.8080921
257869844,79.9755841,6.8084177
257869847,79.9755357,6.8060973
257869848,79.9750804,6.8082395
257869849,79.9759357,6.8063504
257869851,79.9750343,6.8058852
257869854,79.9743787,6.808797
257869855,79.9750355,6.8091038
257869858,79.976577,6.808392
257869860,79.9777147,6.8084306
257869861,79.9773483,6.8081028
257869862,79.9767119,6.8080064
257869863,79.9772519,6.8072736
257869864,79.9769241,6.8080064
257869865,79.9773869,6.8074664
257869866,79.977734,6.8077171
257869867,79.9780384,6.8079842
257869872,79.9750216,6.8092565
257869873,79.9798149,6.8068765
257869890,79.9766444,6.8068262
257869891,79.9760474,6.8086229
257869894,79.9755795,6.8089595
257869897,79.9738506,6.8085435
257869900,79.973383,6.8083391
257869906,79.973685,6.8087868
257871578,79.8950655,6.9000727
257871580,79.8952276,6.8995647
257871587,79.8979887,6.8998932
257871600,79.89962,6.9004448
258030070,79.8890667,6.9108247
258030081,79.8817691,6.8739938
258053453,79.895261,6.9087429
258276947,80.0030133,6.8405682
258276968,79.9989545,6.8235809
258276984,79.9957959,6.8126342
259648440,79.8497584,6.927773
259648460,79.855985,6.9152163
259648462,79.8574036,6.8941813
259648471,79.8621629,6.8802092
259648474,79.8653098,6.8795314
259648501,79.8762574,6.8727038
259652390,79.8754683,6.9125423
262620156,79.8644492,6.9293026
265930930,79.8673387,6.8406075
266907981,79.8804821,6.8824612
266907986,79.8645843,6.9084001
267300019,80.1083228,6.7816899
267312352,80.0929235,6.8426034
268931129,79.8669256,6.8953103
268931155,79.8646546,6.8939226
268931162,79.8646818,6.8933615
268931195,79.8651392,6.8939317
268931202,79.865159,6.8933595
268931252,79.8710572,6.8917502
268931257,79.8712831,6.888683
268931261,79.8637384,6.883775
268931262,79.8641627,6.8829892
268931266,79.8645666,6.8830639
268931267,79.8648448,6.8842662
268931346,79.8626182,6.8835429
268931353,79.8627372,6.8833469
268931354,79.8668027,6.8851038
268931355,79.862884,6.883037
268931357,79.8632466,6.8828058
268931358,79.8634313,6.8820109
268931359,79.8634024,6.8821383
268931360,79.863782,6.8822478
268931381,79.8623968,6.8803168
268931385,79.8626758,6.8795225
268931386,79.86323,6.8808454
268931387,79.8636528,6.8799162
268931480,79.8968753,6.8818465
268931495,79.8987942,6.882976
268931523,79.8993551,6.881414
268931530,79.8993937,6.8809743
268931533,79.8998486,6.8808313
268931541,79.9002432,6.8780587
268931551,79.9005701,6.8814178
268931552,79.9009566,6.8817002
268931568,79.9032275,6.8815833
268931597,79.9049529,6.8801799
268931664,79.9082523,6.8786145
268931681,79.9056562,6.8815175
268931684,79.9060013,6.8812926
268931688,79.905999,6.8808243
268931740,79.8692427,6.9045795
268931757,79.8683816,6.9037917
268931805,79.8670982,6.9048699
268931810,79.8702117,6.9095
268931915,79.8703707,6.9087518
268936779,79.8663701,6.8730794
268936808,79.8526403,6.908699
268936809,79.8550272,6.8951126
268936811,79.8536151,6.8946438
269202175,79.8572364,6.9169542
269202338,79.8590431,6.9102531
269202453,79.8645089,6.9119106
269202454,79.8647065,6.9118256
269202456,79.8646999,6.911682
269351901,79.8749212,6.8803995
269351909,79.866194,6.8738106
269351910,79.8620779,6.8711224
269351913,79.866477,6.8720677
269351924,79.8720878,6.8782111
269351926,79.8720729,6.8785281
269351942,79.8574994,6.9091277
269351943,79.855602,6.9083818
269351944,79.8567975,6.9053307
269351945,79.8577328,6.9057009
269366483,79.859915,6.879417
270333410,79.8615298,6.8944174
270333411,79.8594058,6.8938927
270333418,79.8713153,6.9212824
270333419,79.8715791,6.9214917
270333433,79.8736444,6.9214304
275517721,79.9018738,6.8830893
275517723,79.9019184,6.8835996
275517739,79.901971,6.8850405
275517751,79.9024934,6.8877018
275517781,79.9039696,6.8914052
275517786,79.904099,6.8917401
275517837,79.9053623,6.9033271
275517851,79.905644,6.9052495
275517873,79.9036518,6.8841419
275517895,79.9075682,6.8847308
275517907,79.9138762,6.8827185
275517908,79.9145684,6.8824686
275517928,79.9154869,6.8818163
275518024,79.9200157,6.8793175
275518041,79.9007274,6.8840038
275520231,79.8979244,6.8694419
275524378,79.8872953,6.8794016
275524465,79.8873534,6.880436
275524524,79.8878145,6.8824574
275524670,79.8843088,6.887235
281864258,79.878816,6.8734239
281864794,79.8764691,6.8766264
291488585,79.9165136,6.7987884
291488604,79.9099833,6.7971491
291488612,79.9079968,6.7951497
291488616,79.9071855,6.7941713
291488655,79.8967084,6.7961249
291488658,79.8952621,6.7965143
291672398,79.9270074,6.8073126
291672423,79.9389572,6.809418
291672432,79.9395168,6.8110106
291672441,79.9383906,6.8129247
291672443,79.9377325,6.8132855
291672448,79.9361344,6.8135589
291672452,79.9355973,6.8145621
291672455,79.9348921,6.8153069
291672474,79.9374239,6.8200149
291672482,79.9370463,6.8222046
291672484,79.9369447,6.8235937
291672486,79.9369207,6.8240909
291672487,79.9368378,6.8241672
291672493,79.9358994,6.8270335
291672503,79.9351145,6.8309521
291672515,79.9305458,6.8379849
302018077,79.8937241,6.8409153
302044327,79.8953584,6.8394807
302044328,79.8961737,6.83787
302044329,79.8965786,6.8378956
302044918,79.8945344,6.8390376
302045125,79.8951438,6.8379297
302045940,79.8959592,6.837086
302045944,79.8954613,6.8373502
302754810,80.0528587,6.795882
302754982,79.8973066,6.8711173
302754990,79.8960326,6.8714357
302755011,79.8930862,6.8727405
302755020,79.8924974,6.8724521
309033787,80.2106716,6.9539184
309033793,80.2149962,6.946797
312919628,79.8663816,6.9377831
312939344,79.9356955,6.8489812
312939345,79.9370872,6.8492873
313410279,79.8649052,6.941901
313411158,79.8572162,6.9521927
313411335,79.8639517,6.944568
313411337,79.8622026,6.9474151
313411339,79.8586171,6.9494136
313411340,79.857196,6.9501598
313440717,79.9280519,6.8616691
313440741,79.9428494,6.8614835
313440783,79.9131608,6.8530391
313440787,79.9125034,6.8522415
